"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-09",,,,,"0.00","T,,W",,,,,,,"55",",,W","28",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-10",,,,,"0.00",",,W",,,,,,,"58",",,W","40",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-11",,,,,"0.00",",,W",,,,,,,"45",",,W","31",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-12",,,,,"0.03",",,W",,,,,,,"48",",,W","26",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-13",,,,,"0.01",",,W",,,,,,,"57",",,W","38",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-14",,,,,"0.00",",,W",,,,,,,"55",",,W","39",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-15",,,,,"0.00","T,,W",,,,,,,"67",",,W","39",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-16",,,,,"0.05",",,W",,,,,,,"75",",,W","42",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2023-02-17",,,,,"0.20",",,W",,,,,,,"61",",,W","31",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-19",,,,,"0.00","T,,W,2400",,,,,,,"37",",,W","18",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-20",,,,,"0.00",",,W,2400",,,,,,,"34",",,W","17",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-21",,,,,"0.00",",,W,2400",,,,,,,"52",",,W","29",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-22",,,,,"0.26",",,W,2400",,,,,,,"52",",,W","31",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-23",,,,,"0.00","T,,W,2400",,,,,,,"67",",,W","32",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-24",,,,,"0.00",",,W,2400",,,,,,,"32",",,W","25",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-25",,,,,"0.52",",,W,2400",,,,,,,"38",",,W","23",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-26",,,,,"0.00",",,W,2400",,,,,,,"35",",,W","17",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-27",,,,,"0.00","T,,W,2400",,,,,,,"45",",,W","25",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-02-28",,,,,"0.00",",,W,2400",,,,,,,"33",",,W","22",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-01",,,,,"0.00","T,,W,2400",,,,,,,"42",",,W","24",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-02",,,,,"0.00",",,W,2400",,,,,,,"48",",,W","36",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-03",,,,,"0.01",",,W,2400",,,,,,,"44",",,W","21",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-04",,,,,"0.00",",,W,2400",,,,,,,"36",",,W","15",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-05",,,,,"0.00",",,W,2400",,,,,,,"43",",,W","21",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-06",,,,,"0.13",",,W,2400",,,,,,,"66",",,W","38",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-07",,,,,"0.05",",,W,2400",,,,,,,"70",",,W","45",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-08",,,,,"0.00",",,W,2400",,,,,,,"45",",,W","30",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-09",,,,,"0.39",",,W,2400",,,,,,,"36",",,W","32",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-10",,,,,"0.00",",,W,2400",,,,,,,"48",",,W","29",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-11",,,,,"0.00",",,W,2400",,,,,,,"52",",,W","27",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-12",,,,,"0.21",",,W,2400",,,,,,,"44",",,W","21",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-13",,,,,"0.00","T,,W,2400",,,,,,,"33",",,W","20",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-14",,,,,"0.00",",,W,2400",,,,,,,"54",",,W","30",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-15",,,,,"0.00","T,,W,2400",,,,,,,"64",",,W","39",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-16",,,,,"0.00",",,W,2400",,,,,,,"62",",,W","39",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-17",,,,,"0.17",",,W,2400",,,,,,,"54",",,W","41",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-18",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","48",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-19",,,,,"0.14",",,W,2400",,,,,,,"66",",,W","47",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-20",,,,,"0.00",",,W,2400",,,,,,,"56",",,W","43",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-21",,,,,"0.00",",,W,2400",,,,,,,"60",",,W","41",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-22",,,,,"0.00",",,W,2400",,,,,,,"55",",,W","38",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-23",,,,,"0.12",",,W,2400",,,,,,,"44",",,W","34",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-24",,,,,"0.59",",,W,2400",,,,,,,"45",",,W","36",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-25",,,,,"0.03",",,W,2400",,,,,,,"58",",,W","40",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-26",,,,,"0.09",",,W,2400",,,,,,,"52",",,W","40",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-27",,,,,"0.00","T,,W,2400",,,,,,,"44",",,W","26",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-28",,,,,"0.00","T,,W,2400",,,,,,,"30",",,W","20",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-29",,,,,"0.00","T,,W,2400",,,,,,,"36",",,W","21",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-30",,,,,"0.00",",,W,2400",,,,,,,"44",",,W","24",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-03-31",,,,,"0.16",",,W,2400",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-01",,,,,"0.35",",,W,2400",,,,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-02",,,,,"0.00",",,W,2400",,,,,,,"53",",,W","36",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-03",,,,,"0.10",",,W,2400",,,,,,,"45",",,W","36",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-04",,,,,"0.00",",,W,2400",,,,,,,"55",",,W","37",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-05",,,,,"0.04",",,W,2400",,,,,,,"56",",,W","34",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-06",,,,,"0.28",",,W,2400",,,,,,,"52",",,W","45",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-07",,,,,"3.04",",,W,2400",,,,,,,"51",",,W","43",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-08",,,,,"0.16",",,W,2400",,,,,,,"64",",,W","45",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-09",,,,,"0.13",",,W,2400",,,,,,,"56",",,W","43",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-10",,,,,"0.00",",,W,2400",,,,,,,"50",",,W","40",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-11",,,,,"0.00","T,,W,2400",,,,,,,"60",",,W","35",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-12",,,,,"0.05",",,W,2400",,,,,,,"70",",,W","47",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-13",,,,,"0.00","T,,W,2400",,,,,,,"71",",,W","45",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-14",,,,,"0.13",",,W,2400",,,,,,,"74",",,W","53",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-15",,,,,"0.00",",,W,2400",,,,,,,"67",",,W","43",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-16",,,,,"0.21",",,W,2400",,,,,,,"69",",,W","44",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-17",,,,,"0.00",",,W,2400",,,,,,,"49",",,W","38",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-18",,,,,"0.61",",,W,2400",,,,,,,"52",",,W","32",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-19",,,,,"0.78",",,W,2400",,,,,,,"49",",,W","38",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-20",,,,,"0.00",",,W,2400",,,,,,,"57",",,W","41",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-21",,,,,"0.00",",,W,2400",,,,,,,"58",",,W","41",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-22",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","42",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-23",,,,,"0.00","T,,W,2400",,,,,,,"63",",,W","42",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-24",,,,,"0.00",",,W,2400",,,,,,,"59",",,W","43",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-25",,,,,"0.00",",,W,2400",,,,,,,"58",",,W","43",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-26",,,,,"0.03",",,W,2400",,,,,,,"58",",,W","49",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-27",,,,,"0.00",",,W,2400",,,,,,,"56",",,W","39",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-28",,,,,"0.00",",,W,2400",,,,,,,"56",",,W","38",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-29",,,,,"0.00",",,W,2400",,,,,,,"62",",,W","38",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-04-30",,,,,"0.00",",,W,2400",,,,,,,"65",",,W","38",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-01",,,,,"0.02",",,W,2400",,,,,,,"68",",,W","39",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-02",,,,,"0.15",",,W,2400",,,,,,,"53",",,W","50",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-03",,,,,"0.00","T,,W,2400",,,,,,,"59",",,W","47",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-04",,,,,"0.08",",,W,2400",,,,,,,"61",",,W","48",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-05",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","53",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-06",,,,,"0.57",",,W,2400",,,,,,,"58",",,W","49",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-07",,,,,"0.52",",,W,2400",,,,,,,"51",",,W","46",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-08",,,,,"0.00","T,,W,2400",,,,,,,"60",",,W","45",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-09",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","43",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-10",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","50",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-11",,,,,"0.00",",,W,2400",,,,,,,"75",",,W","50",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-12",,,,,"0.00",",,W,2400",,,,,,,"74",",,W","56",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-13",,,,,"0.00","T,,W,2400",,,,,,,"74",",,W","58",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-14",,,,,"0.17",",,W,2400",,,,,,,"75",",,W","60",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-15",,,,,"0.03",",,W,2400",,,,,,,"77",",,W","61",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-16",,,,,"0.12",",,W,2400",,,,,,,"75",",,W","59",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-17",,,,,"0.00",",,W,2400",,,,,,,"75",",,W","54",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-18",,,,,"0.01",",,W,2400",,,,,,,"72",",,W","52",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-19",,,,,"0.51",",,W,2400",,,,,,,"62",",,W","52",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-20",,,,,"0.18",",,W,2400",,,,,,,"68",",,W","50",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-21",,,,,"0.00","T,,W,2400",,,,,,,"89",",,W","62",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-22",,,,,"0.23",",,W,2400",,,,,,,"90",",,W","65",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-23",,,,,"0.00","T,,W,2400",,,,,,,"72",",,W","59",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-24",,,,,"0.00","T,,W,2400",,,,,,,"67",",,W","51",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-25",,,,,"0.00",",,W,2400",,,,,,,"70",",,W","49",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-26",,,,,"0.00","T,,W,2400",,,,,,,"71",",,W","49",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-27",,,,,"0.12",",,W,2400",,,,,,,"79",",,W","62",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-28",,,,,"0.69",",,W,2400",,,,,,,"74",",,W","57",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-29",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","54",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-30",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","57",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-05-31",,,,,"0.00","T,,W,2400",,,,,,,"92",",,W","60",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-01",,,,,"0.40",",,W,2400",,,,,,,"67",",,W","56",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-02",,,,,"0.23",",,W,2400",,,,,,,"76",",,W","60",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-03",,,,,"0.03",",,W,2400",,,,,,,"76",",,W","59",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-04",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","53",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-05",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","48",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-06",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","53",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-07",,,,,"0.06",",,W,2400",,,,,,,"77",",,W","55",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-08",,,,,"0.15",",,W,2400",,,,,,,"80",",,W","66",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-09",,,,,"0.84",",,W,2400",,,,,,,"81",",,W","63",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-10",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","56",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-11",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","60",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-12",,,,,"0.21",",,W,2400",,,,,,,"71",",,W","58",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-13",,,,,"0.91",",,W,2400",,,,,,,"84",",,W","63",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-14",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","62",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-15",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","62",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-16",,,,,"0.35",",,W,2400",,,,,,,"70",",,W","61",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-17",,,,,"0.05",",,W,2400",,,,,,,"87",",,W","67",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-18",,,,,"0.00",",,W,2400",,,,,,,"74",",,W","51",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-19",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","53",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-20",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","55",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-21",,,,,"0.08",",,W,2400",,,,,,,"76",",,W","56",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-22",,,,,"0.14",",,W,2400",,,,,,,"63",",,W","58",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-23",,,,,"0.12",",,W,2400",,,,,,,"75",",,W","55",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-24",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","58",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-25",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","63",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-26",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","64",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-27",,,,,"0.15",",,W,2400",,,,,,,"79",",,W","66",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-28",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","61",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-29",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","59",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-06-30",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","63",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-01",,,,,"0.00",",,W,2400",,,,,,,"92",",,W","63",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-02",,,,,"0.00","T,,W,2400",,,,,,,"88",",,W","71",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-03",,,,,"0.00","T,,W,2400",,,,,,,"85",",,W","65",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-04",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","58",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-05",,,,,"0.00","T,,W,2400",,,,,,,"86",",,W","64",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-06",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","71",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-07",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","64",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-08",,,,,"0.02",",,W,2400",,,,,,,"84",",,W","62",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-09",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","65",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-10",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","62",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-11",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","61",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-12",,,,,"0.00","T,,W,2400",,,,,,,"87",",,W","68",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-13",,,,,"0.00",",,W,2400",,,,,,,"90",",,W","69",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-14",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","67",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-15",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","64",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-16",,,,,"0.00","T,,W,2400",,,,,,,"81",",,W","65",",,W",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454","112.9","2022-07-17",,,,,"0.00","T,,W,2400",,,,,,,"84",",,W","70",",,W",,
